"","Strain_ID","name","value","Lawn","Spot","MediaTime","Media","Fe","Time","Dataset"
"94","Dyadobacter_BM9","Variovax_RPC5",2,"Dyadobacter_BM9","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"95","Dyadobacter_BM9","Methylobacterium_RPE3",0,"Dyadobacter_BM9","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"96","Dyadobacter_BM9","Chryseobacterium_SCH11",0,"Dyadobacter_BM9","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"97","Dyadobacter_BM9","Dyadobacter_BM9",0,"Dyadobacter_BM9","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"98","Dyadobacter_BM9","Exiguobacterium_RDH25",0,"Dyadobacter_BM9","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"99","Dyadobacter_BM9","Bacillus_SCH24",0,"Dyadobacter_BM9","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"100","Dyadobacter_BM9","Paenibacillus_E12",-3,"Dyadobacter_BM9","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"101","Dyadobacter_BM9","Sphingobium_Z2",1,"Dyadobacter_BM9","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"102","Dyadobacter_BM9","Cellulosimicrobium_BM1",0,"Dyadobacter_BM9","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"103","Dyadobacter_BM9","Microbacterium_BM4",0,"Dyadobacter_BM9","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"104","Dyadobacter_BM9","Luteibacter_BM7",0,"Dyadobacter_BM9","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"105","Dyadobacter_BM9","Ensifer_sp",0,"Dyadobacter_BM9","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"106","Exiguobacterium_RDH25","Pseudomonas_putida_KT2442",1,"Exiguobacterium_RDH25","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"107","Exiguobacterium_RDH25","Burkholderia_RCH25",0,"Exiguobacterium_RDH25","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"108","Exiguobacterium_RDH25","Streptomyces_RCH20P",-2,"Exiguobacterium_RDH25","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"109","Exiguobacterium_RDH25","Variovax_RPC5",0,"Exiguobacterium_RDH25","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"110","Exiguobacterium_RDH25","Methylobacterium_RPE3",0,"Exiguobacterium_RDH25","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"111","Exiguobacterium_RDH25","Chryseobacterium_SCH11",1,"Exiguobacterium_RDH25","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"112","Exiguobacterium_RDH25","Dyadobacter_BM9",0,"Exiguobacterium_RDH25","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"113","Exiguobacterium_RDH25","Exiguobacterium_RDH25",-1,"Exiguobacterium_RDH25","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"114","Exiguobacterium_RDH25","Bacillus_SCH24",-3,"Exiguobacterium_RDH25","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"115","Exiguobacterium_RDH25","Paenibacillus_E12",0,"Exiguobacterium_RDH25","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"116","Exiguobacterium_RDH25","Sphingobium_Z2",0,"Exiguobacterium_RDH25","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"117","Exiguobacterium_RDH25","Cellulosimicrobium_BM1",0,"Exiguobacterium_RDH25","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"118","Exiguobacterium_RDH25","Microbacterium_BM4",0,"Exiguobacterium_RDH25","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"119","Exiguobacterium_RDH25","Luteibacter_BM7",1,"Exiguobacterium_RDH25","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"120","Exiguobacterium_RDH25","Ensifer_sp",0,"Exiguobacterium_RDH25","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"121","Bacillus_SCH24","Pseudomonas_putida_KT2442",1,"Bacillus_SCH24","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"122","Bacillus_SCH24","Burkholderia_RCH25",1,"Bacillus_SCH24","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"123","Bacillus_SCH24","Streptomyces_RCH20P",-7,"Bacillus_SCH24","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"124","Bacillus_SCH24","Variovax_RPC5",1,"Bacillus_SCH24","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"125","Bacillus_SCH24","Methylobacterium_RPE3",0,"Bacillus_SCH24","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"126","Bacillus_SCH24","Chryseobacterium_SCH11",-1,"Bacillus_SCH24","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"127","Bacillus_SCH24","Dyadobacter_BM9",0,"Bacillus_SCH24","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"128","Bacillus_SCH24","Exiguobacterium_RDH25",1,"Bacillus_SCH24","Exiguobacterium_RDH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"129","Bacillus_SCH24","Bacillus_SCH24",0,"Bacillus_SCH24","Bacillus_SCH24","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"130","Bacillus_SCH24","Paenibacillus_E12",1,"Bacillus_SCH24","Paenibacillus_E12","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"131","Bacillus_SCH24","Sphingobium_Z2",2,"Bacillus_SCH24","Sphingobium_Z2","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"132","Bacillus_SCH24","Cellulosimicrobium_BM1",0,"Bacillus_SCH24","Cellulosimicrobium_BM1","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"133","Bacillus_SCH24","Microbacterium_BM4",0,"Bacillus_SCH24","Microbacterium_BM4","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"134","Bacillus_SCH24","Luteibacter_BM7",1,"Bacillus_SCH24","Luteibacter_BM7","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"135","Bacillus_SCH24","Ensifer_sp",0,"Bacillus_SCH24","Ensifer_sp","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"136","Paenibacillus_E12","Pseudomonas_putida_KT2442",0,"Paenibacillus_E12","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"137","Paenibacillus_E12","Burkholderia_RCH25",0,"Paenibacillus_E12","Burkholderia_RCH25","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"138","Paenibacillus_E12","Streptomyces_RCH20P",-4,"Paenibacillus_E12","Streptomyces_RCH20P","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"139","Paenibacillus_E12","Variovax_RPC5",0,"Paenibacillus_E12","Variovax_RPC5","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"140","Paenibacillus_E12","Methylobacterium_RPE3",0,"Paenibacillus_E12","Methylobacterium_RPE3","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"141","Paenibacillus_E12","Chryseobacterium_SCH11",-2,"Paenibacillus_E12","Chryseobacterium_SCH11","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
"142","Paenibacillus_E12","Dyadobacter_BM9",0,"Paenibacillus_E12","Dyadobacter_BM9","1/2 TSA + Fe, 96h","1/2 TSA","+ FeCl3","96h","Marissa"
