"","Strain_ID","name","value","Lawn","Spot","MediaTime","Media","Fe","Time","Dataset"
"153","Cellulosimicrobium_BM1","Variovax_RPC5",0,"Cellulosimicrobium_BM1","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"154","Cellulosimicrobium_BM1","Burkholderia_RCH25",-4,"Cellulosimicrobium_BM1","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"155","Cellulosimicrobium_BM1","Ensifer_sp",0,"Cellulosimicrobium_BM1","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"156","Cellulosimicrobium_BM1","Methylobacterium_RPE3",0,"Cellulosimicrobium_BM1","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"157","Cellulosimicrobium_BM1","Sphingobium_Z2",0,"Cellulosimicrobium_BM1","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"158","Cellulosimicrobium_BM1","Exiguobacterium_RDH25",0,"Cellulosimicrobium_BM1","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"159","Cellulosimicrobium_BM1","Bacillus_SCH24",-3,"Cellulosimicrobium_BM1","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"160","Cellulosimicrobium_BM1","Paenibacillus_E12",-2,"Cellulosimicrobium_BM1","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"161","Cellulosimicrobium_BM1","Cellulosimicrobium_BM1",-1,"Cellulosimicrobium_BM1","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"162","Cellulosimicrobium_BM1","Microbacterium_BM4",0,"Cellulosimicrobium_BM1","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"163","Cellulosimicrobium_BM1","Streptomyces_RCH20P",-2,"Cellulosimicrobium_BM1","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"164","Cellulosimicrobium_BM1","Dyadobacter_BM9",0,"Cellulosimicrobium_BM1","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"165","Cellulosimicrobium_BM1","Chryseobacterium_SCH11",0,"Cellulosimicrobium_BM1","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"166","Microbacterium_BM4","Pseudomonas_putida_KT2442",-7,"Microbacterium_BM4","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"167","Microbacterium_BM4","Luteibacter_BM7",0,"Microbacterium_BM4","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"168","Microbacterium_BM4","Variovax_RPC5",0,"Microbacterium_BM4","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"169","Microbacterium_BM4","Burkholderia_RCH25",-9,"Microbacterium_BM4","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"170","Microbacterium_BM4","Ensifer_sp",0,"Microbacterium_BM4","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"171","Microbacterium_BM4","Methylobacterium_RPE3",0,"Microbacterium_BM4","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"172","Microbacterium_BM4","Sphingobium_Z2",0,"Microbacterium_BM4","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"173","Microbacterium_BM4","Exiguobacterium_RDH25",0,"Microbacterium_BM4","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"174","Microbacterium_BM4","Bacillus_SCH24",-6,"Microbacterium_BM4","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"175","Microbacterium_BM4","Paenibacillus_E12",-4,"Microbacterium_BM4","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"176","Microbacterium_BM4","Cellulosimicrobium_BM1",0,"Microbacterium_BM4","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"177","Microbacterium_BM4","Microbacterium_BM4",0,"Microbacterium_BM4","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"178","Microbacterium_BM4","Streptomyces_RCH20P",-10,"Microbacterium_BM4","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"179","Microbacterium_BM4","Dyadobacter_BM9",0,"Microbacterium_BM4","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"180","Microbacterium_BM4","Chryseobacterium_SCH11",-1,"Microbacterium_BM4","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"181","Streptomyces_RCH20P","Pseudomonas_putida_KT2442",-1,"Streptomyces_RCH20P","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"182","Streptomyces_RCH20P","Luteibacter_BM7",1,"Streptomyces_RCH20P","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"183","Streptomyces_RCH20P","Variovax_RPC5",-1,"Streptomyces_RCH20P","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"184","Streptomyces_RCH20P","Burkholderia_RCH25",-5,"Streptomyces_RCH20P","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"185","Streptomyces_RCH20P","Ensifer_sp",-1,"Streptomyces_RCH20P","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"186","Streptomyces_RCH20P","Methylobacterium_RPE3",0,"Streptomyces_RCH20P","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"187","Streptomyces_RCH20P","Sphingobium_Z2",0,"Streptomyces_RCH20P","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"188","Streptomyces_RCH20P","Exiguobacterium_RDH25",0,"Streptomyces_RCH20P","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"189","Streptomyces_RCH20P","Bacillus_SCH24",-2,"Streptomyces_RCH20P","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"190","Streptomyces_RCH20P","Paenibacillus_E12",1,"Streptomyces_RCH20P","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"191","Streptomyces_RCH20P","Cellulosimicrobium_BM1",0,"Streptomyces_RCH20P","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"192","Streptomyces_RCH20P","Microbacterium_BM4",1,"Streptomyces_RCH20P","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"193","Streptomyces_RCH20P","Streptomyces_RCH20P",0,"Streptomyces_RCH20P","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"194","Streptomyces_RCH20P","Dyadobacter_BM9",0,"Streptomyces_RCH20P","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"195","Streptomyces_RCH20P","Chryseobacterium_SCH11",-1,"Streptomyces_RCH20P","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"196","Dyadobacter_BM9","Pseudomonas_putida_KT2442",0,"Dyadobacter_BM9","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"197","Dyadobacter_BM9","Luteibacter_BM7",0,"Dyadobacter_BM9","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"198","Dyadobacter_BM9","Variovax_RPC5",0,"Dyadobacter_BM9","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"199","Dyadobacter_BM9","Burkholderia_RCH25",-6,"Dyadobacter_BM9","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"200","Dyadobacter_BM9","Ensifer_sp",0,"Dyadobacter_BM9","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"201","Dyadobacter_BM9","Methylobacterium_RPE3",0,"Dyadobacter_BM9","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"202","Dyadobacter_BM9","Sphingobium_Z2",3,"Dyadobacter_BM9","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"203","Dyadobacter_BM9","Exiguobacterium_RDH25",0,"Dyadobacter_BM9","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"204","Dyadobacter_BM9","Bacillus_SCH24",0,"Dyadobacter_BM9","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"205","Dyadobacter_BM9","Paenibacillus_E12",-1,"Dyadobacter_BM9","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"206","Dyadobacter_BM9","Cellulosimicrobium_BM1",0,"Dyadobacter_BM9","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"207","Dyadobacter_BM9","Microbacterium_BM4",0,"Dyadobacter_BM9","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"208","Dyadobacter_BM9","Streptomyces_RCH20P",-9,"Dyadobacter_BM9","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"209","Dyadobacter_BM9","Dyadobacter_BM9",0,"Dyadobacter_BM9","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"210","Dyadobacter_BM9","Chryseobacterium_SCH11",0,"Dyadobacter_BM9","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"211","Chryseobacterium_SCH11","Pseudomonas_putida_KT2442",-2,"Chryseobacterium_SCH11","Pseudomonas_putida_KT2442","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"212","Chryseobacterium_SCH11","Luteibacter_BM7",0,"Chryseobacterium_SCH11","Luteibacter_BM7","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"213","Chryseobacterium_SCH11","Variovax_RPC5",0,"Chryseobacterium_SCH11","Variovax_RPC5","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"214","Chryseobacterium_SCH11","Burkholderia_RCH25",-1,"Chryseobacterium_SCH11","Burkholderia_RCH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"215","Chryseobacterium_SCH11","Ensifer_sp",0,"Chryseobacterium_SCH11","Ensifer_sp","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"216","Chryseobacterium_SCH11","Methylobacterium_RPE3",0,"Chryseobacterium_SCH11","Methylobacterium_RPE3","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"217","Chryseobacterium_SCH11","Sphingobium_Z2",0,"Chryseobacterium_SCH11","Sphingobium_Z2","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"218","Chryseobacterium_SCH11","Exiguobacterium_RDH25",0,"Chryseobacterium_SCH11","Exiguobacterium_RDH25","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"219","Chryseobacterium_SCH11","Bacillus_SCH24",-2,"Chryseobacterium_SCH11","Bacillus_SCH24","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"220","Chryseobacterium_SCH11","Paenibacillus_E12",-1,"Chryseobacterium_SCH11","Paenibacillus_E12","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"221","Chryseobacterium_SCH11","Cellulosimicrobium_BM1",0,"Chryseobacterium_SCH11","Cellulosimicrobium_BM1","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"222","Chryseobacterium_SCH11","Microbacterium_BM4",0,"Chryseobacterium_SCH11","Microbacterium_BM4","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"223","Chryseobacterium_SCH11","Streptomyces_RCH20P",-1,"Chryseobacterium_SCH11","Streptomyces_RCH20P","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"224","Chryseobacterium_SCH11","Dyadobacter_BM9",0,"Chryseobacterium_SCH11","Dyadobacter_BM9","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
"225","Chryseobacterium_SCH11","Chryseobacterium_SCH11",0,"Chryseobacterium_SCH11","Chryseobacterium_SCH11","1/2 TSA, 96h","1/2 TSA","- FeCl3","96h","Hannah"
