,Strain_ID,name,value,Lawn,Spot,MediaTime,Media,Fe,Time,Dataset
817,Paenibacillus_E12,Dyadobacter_BM9,0,Paenibacillus_E12,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
136,Paenibacillus_E12,Dyadobacter_BM9,-1,Paenibacillus_E12,Dyadobacter_BM9,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
361,Paenibacillus_E12,Dyadobacter_BM9,-1,Paenibacillus_E12,Dyadobacter_BM9,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
600,Paenibacillus_E12,Ensifer_sp,0,Paenibacillus_E12,Ensifer_sp,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
825,Paenibacillus_E12,Ensifer_sp,0,Paenibacillus_E12,Ensifer_sp,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
150,Paenibacillus_E12,Ensifer_sp,0,Paenibacillus_E12,Ensifer_sp,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
375,Paenibacillus_E12,Ensifer_sp,0,Paenibacillus_E12,Ensifer_sp,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
593,Paenibacillus_E12,Exiguobacterium_RDH25,-1,Paenibacillus_E12,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
818,Paenibacillus_E12,Exiguobacterium_RDH25,-1,Paenibacillus_E12,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
143,Paenibacillus_E12,Exiguobacterium_RDH25,0,Paenibacillus_E12,Exiguobacterium_RDH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
368,Paenibacillus_E12,Exiguobacterium_RDH25,0,Paenibacillus_E12,Exiguobacterium_RDH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
599,Paenibacillus_E12,Luteibacter_BM7,0,Paenibacillus_E12,Luteibacter_BM7,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
824,Paenibacillus_E12,Luteibacter_BM7,0,Paenibacillus_E12,Luteibacter_BM7,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
149,Paenibacillus_E12,Luteibacter_BM7,1,Paenibacillus_E12,Luteibacter_BM7,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
374,Paenibacillus_E12,Luteibacter_BM7,0,Paenibacillus_E12,Luteibacter_BM7,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
590,Paenibacillus_E12,Methylobacterium_RPE3,0,Paenibacillus_E12,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
815,Paenibacillus_E12,Methylobacterium_RPE3,0,Paenibacillus_E12,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
141,Paenibacillus_E12,Methylobacterium_RPE3,0,Paenibacillus_E12,Methylobacterium_RPE3,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
366,Paenibacillus_E12,Methylobacterium_RPE3,0,Paenibacillus_E12,Methylobacterium_RPE3,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
598,Paenibacillus_E12,Microbacterium_BM4,0,Paenibacillus_E12,Microbacterium_BM4,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
823,Paenibacillus_E12,Microbacterium_BM4,0,Paenibacillus_E12,Microbacterium_BM4,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
148,Paenibacillus_E12,Microbacterium_BM4,0,Paenibacillus_E12,Microbacterium_BM4,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
373,Paenibacillus_E12,Microbacterium_BM4,0,Paenibacillus_E12,Microbacterium_BM4,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
595,Paenibacillus_E12,Paenibacillus_E12,0,Paenibacillus_E12,Paenibacillus_E12,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
820,Paenibacillus_E12,Paenibacillus_E12,0,Paenibacillus_E12,Paenibacillus_E12,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
145,Paenibacillus_E12,Paenibacillus_E12,0,Paenibacillus_E12,Paenibacillus_E12,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
370,Paenibacillus_E12,Paenibacillus_E12,0,Paenibacillus_E12,Paenibacillus_E12,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
586,Paenibacillus_E12,Pseudomonas_putida_KT2442,0,Paenibacillus_E12,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
811,Paenibacillus_E12,Pseudomonas_putida_KT2442,0,Paenibacillus_E12,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
138,Paenibacillus_E12,Pseudomonas_putida_KT2442,0,Paenibacillus_E12,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
363,Paenibacillus_E12,Pseudomonas_putida_KT2442,-1,Paenibacillus_E12,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
596,Paenibacillus_E12,Sphingobium_Z2,1,Paenibacillus_E12,Sphingobium_Z2,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
821,Paenibacillus_E12,Sphingobium_Z2,0,Paenibacillus_E12,Sphingobium_Z2,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
146,Paenibacillus_E12,Sphingobium_Z2,0,Paenibacillus_E12,Sphingobium_Z2,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
371,Paenibacillus_E12,Sphingobium_Z2,0,Paenibacillus_E12,Sphingobium_Z2,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
588,Paenibacillus_E12,Streptomyces_RCH20P,-4,Paenibacillus_E12,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
813,Paenibacillus_E12,Streptomyces_RCH20P,-4,Paenibacillus_E12,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
142,Paenibacillus_E12,Streptomyces_RCH20P,-3,Paenibacillus_E12,Streptomyces_RCH20P,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
367,Paenibacillus_E12,Streptomyces_RCH20P,-5,Paenibacillus_E12,Streptomyces_RCH20P,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
589,Paenibacillus_E12,Variovax_RPC5,0,Paenibacillus_E12,Variovax_RPC5,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
814,Paenibacillus_E12,Variovax_RPC5,0,Paenibacillus_E12,Variovax_RPC5,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
140,Paenibacillus_E12,Variovax_RPC5,0,Paenibacillus_E12,Variovax_RPC5,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
365,Paenibacillus_E12,Variovax_RPC5,0,Paenibacillus_E12,Variovax_RPC5,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
459,Pseudomonas_putida_KT2442,Bacillus_SCH24,0,Pseudomonas_putida_KT2442,Bacillus_SCH24,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
684,Pseudomonas_putida_KT2442,Bacillus_SCH24,0,Pseudomonas_putida_KT2442,Bacillus_SCH24,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
39,Pseudomonas_putida_KT2442,Bacillus_SCH24,0,Pseudomonas_putida_KT2442,Bacillus_SCH24,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
264,Pseudomonas_putida_KT2442,Bacillus_SCH24,0,Pseudomonas_putida_KT2442,Bacillus_SCH24,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
452,Pseudomonas_putida_KT2442,Burkholderia_RCH25,-1,Pseudomonas_putida_KT2442,Burkholderia_RCH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
677,Pseudomonas_putida_KT2442,Burkholderia_RCH25,-1,Pseudomonas_putida_KT2442,Burkholderia_RCH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
34,Pseudomonas_putida_KT2442,Burkholderia_RCH25,0,Pseudomonas_putida_KT2442,Burkholderia_RCH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
259,Pseudomonas_putida_KT2442,Burkholderia_RCH25,0,Pseudomonas_putida_KT2442,Burkholderia_RCH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
462,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,0,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
687,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,0,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
42,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,0,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
267,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,0,Pseudomonas_putida_KT2442,Cellulosimicrobium_BM1,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
456,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,1,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
681,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,0,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
32,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,1,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
257,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,0,Pseudomonas_putida_KT2442,Chryseobacterium_SCH11,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
457,Pseudomonas_putida_KT2442,Dyadobacter_BM9,0,Pseudomonas_putida_KT2442,Dyadobacter_BM9,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
682,Pseudomonas_putida_KT2442,Dyadobacter_BM9,0,Pseudomonas_putida_KT2442,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
31,Pseudomonas_putida_KT2442,Dyadobacter_BM9,0,Pseudomonas_putida_KT2442,Dyadobacter_BM9,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
256,Pseudomonas_putida_KT2442,Dyadobacter_BM9,0,Pseudomonas_putida_KT2442,Dyadobacter_BM9,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
465,Pseudomonas_putida_KT2442,Ensifer_sp,0,Pseudomonas_putida_KT2442,Ensifer_sp,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
690,Pseudomonas_putida_KT2442,Ensifer_sp,0,Pseudomonas_putida_KT2442,Ensifer_sp,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
45,Pseudomonas_putida_KT2442,Ensifer_sp,0,Pseudomonas_putida_KT2442,Ensifer_sp,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
270,Pseudomonas_putida_KT2442,Ensifer_sp,0,Pseudomonas_putida_KT2442,Ensifer_sp,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
458,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,0,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
683,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,0,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
38,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,0,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
263,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,0,Pseudomonas_putida_KT2442,Exiguobacterium_RDH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
464,Pseudomonas_putida_KT2442,Luteibacter_BM7,1,Pseudomonas_putida_KT2442,Luteibacter_BM7,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
689,Pseudomonas_putida_KT2442,Luteibacter_BM7,1,Pseudomonas_putida_KT2442,Luteibacter_BM7,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
44,Pseudomonas_putida_KT2442,Luteibacter_BM7,1,Pseudomonas_putida_KT2442,Luteibacter_BM7,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
269,Pseudomonas_putida_KT2442,Luteibacter_BM7,1,Pseudomonas_putida_KT2442,Luteibacter_BM7,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
455,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,0,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
680,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,0,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
36,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,0,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
261,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,0,Pseudomonas_putida_KT2442,Methylobacterium_RPE3,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
463,Pseudomonas_putida_KT2442,Microbacterium_BM4,0,Pseudomonas_putida_KT2442,Microbacterium_BM4,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
688,Pseudomonas_putida_KT2442,Microbacterium_BM4,0,Pseudomonas_putida_KT2442,Microbacterium_BM4,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
43,Pseudomonas_putida_KT2442,Microbacterium_BM4,0,Pseudomonas_putida_KT2442,Microbacterium_BM4,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
268,Pseudomonas_putida_KT2442,Microbacterium_BM4,0,Pseudomonas_putida_KT2442,Microbacterium_BM4,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
460,Pseudomonas_putida_KT2442,Paenibacillus_E12,1,Pseudomonas_putida_KT2442,Paenibacillus_E12,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
685,Pseudomonas_putida_KT2442,Paenibacillus_E12,0,Pseudomonas_putida_KT2442,Paenibacillus_E12,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
40,Pseudomonas_putida_KT2442,Paenibacillus_E12,0,Pseudomonas_putida_KT2442,Paenibacillus_E12,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
265,Pseudomonas_putida_KT2442,Paenibacillus_E12,0,Pseudomonas_putida_KT2442,Paenibacillus_E12,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
451,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,0,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
676,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,0,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
33,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,-1,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
258,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,0,Pseudomonas_putida_KT2442,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
461,Pseudomonas_putida_KT2442,Sphingobium_Z2,0,Pseudomonas_putida_KT2442,Sphingobium_Z2,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
686,Pseudomonas_putida_KT2442,Sphingobium_Z2,0,Pseudomonas_putida_KT2442,Sphingobium_Z2,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
41,Pseudomonas_putida_KT2442,Sphingobium_Z2,0,Pseudomonas_putida_KT2442,Sphingobium_Z2,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
266,Pseudomonas_putida_KT2442,Sphingobium_Z2,0,Pseudomonas_putida_KT2442,Sphingobium_Z2,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
453,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,0,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
678,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,0,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
37,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,0,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
262,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,1,Pseudomonas_putida_KT2442,Streptomyces_RCH20P,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
454,Pseudomonas_putida_KT2442,Variovax_RPC5,1,Pseudomonas_putida_KT2442,Variovax_RPC5,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
679,Pseudomonas_putida_KT2442,Variovax_RPC5,1,Pseudomonas_putida_KT2442,Variovax_RPC5,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
35,Pseudomonas_putida_KT2442,Variovax_RPC5,0,Pseudomonas_putida_KT2442,Variovax_RPC5,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
260,Pseudomonas_putida_KT2442,Variovax_RPC5,0,Pseudomonas_putida_KT2442,Variovax_RPC5,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
609,Sphingobium_Z2,Bacillus_SCH24,0,Sphingobium_Z2,Bacillus_SCH24,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
834,Sphingobium_Z2,Bacillus_SCH24,0,Sphingobium_Z2,Bacillus_SCH24,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
159,Sphingobium_Z2,Bacillus_SCH24,-2,Sphingobium_Z2,Bacillus_SCH24,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
384,Sphingobium_Z2,Bacillus_SCH24,0,Sphingobium_Z2,Bacillus_SCH24,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
602,Sphingobium_Z2,Burkholderia_RCH25,-2,Sphingobium_Z2,Burkholderia_RCH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
827,Sphingobium_Z2,Burkholderia_RCH25,-2,Sphingobium_Z2,Burkholderia_RCH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
154,Sphingobium_Z2,Burkholderia_RCH25,-7,Sphingobium_Z2,Burkholderia_RCH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
379,Sphingobium_Z2,Burkholderia_RCH25,-6,Sphingobium_Z2,Burkholderia_RCH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
612,Sphingobium_Z2,Cellulosimicrobium_BM1,0,Sphingobium_Z2,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
837,Sphingobium_Z2,Cellulosimicrobium_BM1,0,Sphingobium_Z2,Cellulosimicrobium_BM1,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
162,Sphingobium_Z2,Cellulosimicrobium_BM1,0,Sphingobium_Z2,Cellulosimicrobium_BM1,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
387,Sphingobium_Z2,Cellulosimicrobium_BM1,0,Sphingobium_Z2,Cellulosimicrobium_BM1,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
606,Sphingobium_Z2,Chryseobacterium_SCH11,-1,Sphingobium_Z2,Chryseobacterium_SCH11,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
831,Sphingobium_Z2,Chryseobacterium_SCH11,-1,Sphingobium_Z2,Chryseobacterium_SCH11,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
152,Sphingobium_Z2,Chryseobacterium_SCH11,0,Sphingobium_Z2,Chryseobacterium_SCH11,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
377,Sphingobium_Z2,Chryseobacterium_SCH11,-1,Sphingobium_Z2,Chryseobacterium_SCH11,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
607,Sphingobium_Z2,Dyadobacter_BM9,0,Sphingobium_Z2,Dyadobacter_BM9,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
832,Sphingobium_Z2,Dyadobacter_BM9,0,Sphingobium_Z2,Dyadobacter_BM9,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
151,Sphingobium_Z2,Dyadobacter_BM9,-6,Sphingobium_Z2,Dyadobacter_BM9,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
376,Sphingobium_Z2,Dyadobacter_BM9,-6,Sphingobium_Z2,Dyadobacter_BM9,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
615,Sphingobium_Z2,Ensifer_sp,-1,Sphingobium_Z2,Ensifer_sp,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
840,Sphingobium_Z2,Ensifer_sp,0,Sphingobium_Z2,Ensifer_sp,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
165,Sphingobium_Z2,Ensifer_sp,0,Sphingobium_Z2,Ensifer_sp,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
390,Sphingobium_Z2,Ensifer_sp,0,Sphingobium_Z2,Ensifer_sp,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
608,Sphingobium_Z2,Exiguobacterium_RDH25,-1,Sphingobium_Z2,Exiguobacterium_RDH25,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
833,Sphingobium_Z2,Exiguobacterium_RDH25,-1,Sphingobium_Z2,Exiguobacterium_RDH25,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
158,Sphingobium_Z2,Exiguobacterium_RDH25,0,Sphingobium_Z2,Exiguobacterium_RDH25,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
383,Sphingobium_Z2,Exiguobacterium_RDH25,0,Sphingobium_Z2,Exiguobacterium_RDH25,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
614,Sphingobium_Z2,Luteibacter_BM7,0,Sphingobium_Z2,Luteibacter_BM7,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
839,Sphingobium_Z2,Luteibacter_BM7,0,Sphingobium_Z2,Luteibacter_BM7,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
164,Sphingobium_Z2,Luteibacter_BM7,0,Sphingobium_Z2,Luteibacter_BM7,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
389,Sphingobium_Z2,Luteibacter_BM7,0,Sphingobium_Z2,Luteibacter_BM7,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
605,Sphingobium_Z2,Methylobacterium_RPE3,0,Sphingobium_Z2,Methylobacterium_RPE3,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
830,Sphingobium_Z2,Methylobacterium_RPE3,0,Sphingobium_Z2,Methylobacterium_RPE3,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
156,Sphingobium_Z2,Methylobacterium_RPE3,0,Sphingobium_Z2,Methylobacterium_RPE3,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
381,Sphingobium_Z2,Methylobacterium_RPE3,2,Sphingobium_Z2,Methylobacterium_RPE3,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
613,Sphingobium_Z2,Microbacterium_BM4,0,Sphingobium_Z2,Microbacterium_BM4,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
838,Sphingobium_Z2,Microbacterium_BM4,0,Sphingobium_Z2,Microbacterium_BM4,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
163,Sphingobium_Z2,Microbacterium_BM4,0,Sphingobium_Z2,Microbacterium_BM4,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
388,Sphingobium_Z2,Microbacterium_BM4,0,Sphingobium_Z2,Microbacterium_BM4,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
610,Sphingobium_Z2,Paenibacillus_E12,-1,Sphingobium_Z2,Paenibacillus_E12,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
835,Sphingobium_Z2,Paenibacillus_E12,-1,Sphingobium_Z2,Paenibacillus_E12,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
160,Sphingobium_Z2,Paenibacillus_E12,-2,Sphingobium_Z2,Paenibacillus_E12,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
385,Sphingobium_Z2,Paenibacillus_E12,-2,Sphingobium_Z2,Paenibacillus_E12,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
601,Sphingobium_Z2,Pseudomonas_putida_KT2442,0,Sphingobium_Z2,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
826,Sphingobium_Z2,Pseudomonas_putida_KT2442,0,Sphingobium_Z2,Pseudomonas_putida_KT2442,"1/2 TSA + Fe, 96h",1/2 TSA,#NAME?,96h,Marissa
153,Sphingobium_Z2,Pseudomonas_putida_KT2442,-5,Sphingobium_Z2,Pseudomonas_putida_KT2442,"1/2 TSA, 48h",1/2 TSA,#NAME?,48h,Marissa
378,Sphingobium_Z2,Pseudomonas_putida_KT2442,-4,Sphingobium_Z2,Pseudomonas_putida_KT2442,"1/2 TSA, 96h",1/2 TSA,#NAME?,96h,Marissa
611,Sphingobium_Z2,Sphingobium_Z2,0,Sphingobium_Z2,Sphingobium_Z2,"1/2 TSA + Fe, 48h",1/2 TSA,#NAME?,48h,Marissa
